24024
8 , 0, 3859
9.25 , 0, 7264
0.75 , 0, 778
6.75 , 0, 756
9.75 , 0, 6161
10.25 , 0, 20926
2468.75 , 0, 0
0.5 , 1, 3007
2424.5 , 1, 1
9.5 , 2, 7984
0.5 , 2, 8853
2434 , 2, 2
5.75 , 3, 2277
5.25 , 3, 14831
6 , 3, 5643
3.5 , 3, 23924
5.5 , 3, 8733
1 , 3, 12639
10.25 , 3, 16700
3.5 , 3, 5983
11 , 3, 22174
2475.75 , 3, 3
10 , 4, 4635
3.25 , 4, 11423
0.5 , 4, 2442
8.5 , 4, 9496
12.25 , 4, 9930
2458.5 , 4, 4
2 , 5, 5414
1.25 , 5, 22736
2427.25 , 5, 5
2.5 , 6, 3629
10.25 , 6, 14487
4.25 , 6, 14364
5.75 , 6, 84
2446.75 , 6, 6
1 , 7, 8434
10.25 , 7, 10786
6 , 7, 9601
0.25 , 7, 5241
0.25 , 7, 22385
4.75 , 7, 1261
4.5 , 7, 1161
11.5 , 7, 2443
3.5 , 7, 17194
6.5 , 7, 15599
2.25 , 7, 10268
3.75 , 7, 5812
2478.5 , 7, 7
4.5 , 8, 2446
9.75 , 8, 2252
4.75 , 8, 5503
11.75 , 8, 15993
6.5 , 8, 12418
1 , 8, 4602
7.25 , 8, 3594
5 , 8, 23202
2474.5 , 8, 8
6 , 9, 15074
1 , 9, 6086
2431 , 9, 9
5.75 , 10, 2912
9 , 10, 4438
4.5 , 10, 5371
0.5 , 10, 7501
1 , 10, 5019
9 , 10, 19860
2.25 , 10, 20752
1.75 , 10, 2652
3.25 , 10, 69
11 , 10, 15139
2472 , 10, 10
9 , 11, 13270
7.5 , 11, 9265
6 , 11, 20576
5.75 , 11, 2426
5 , 11, 4344
6.25 , 11, 6895
8 , 11, 3934
3 , 11, 8505
9.5 , 11, 6587
4.75 , 11, 19757
3 , 11, 18218
2491.75 , 11, 11
2 , 12, 4015
0.5 , 12, 11963
7.75 , 12, 8240
2434.25 , 12, 12
2.5 , 13, 1821
6.5 , 13, 1817
9.25 , 13, 501
5.75 , 13, 12301
8.25 , 13, 6194
8.5 , 13, 14025
9 , 13, 23995
2.5 , 13, 20616
6.5 , 13, 22283
9 , 13, 5669
2491.75 , 13, 13
5 , 14, 15355
10.75 , 14, 2047
2.25 , 14, 2169
0.75 , 14, 15012
6.25 , 14, 704
4.5 , 14, 12271
10.25 , 14, 10344
8.25 , 14, 8364
10 , 14, 2063
9.75 , 14, 6359
3.75 , 14, 15504
2495.5 , 14, 14
10.25 , 15, 19543
11.25 , 15, 6451
10 , 15, 5968
2455.5 , 15, 15
1.75 , 16, 8509
7.5 , 16, 23737
6.25 , 16, 10042
12 , 16, 5267
7 , 16, 18584
6.25 , 16, 8764
10.75 , 16, 6318
4 , 16, 8795
2479.5 , 16, 16
7.25 , 17, 7973
2431.25 , 17, 17
5.75 , 18, 10012
8 , 18, 7861
2.5 , 18, 21974
11.75 , 18, 5499
11.5 , 18, 2028
2.5 , 18, 12137
5.75 , 18, 5401
8.5 , 18, 7294
2480.25 , 18, 18
5 , 19, 7183
8.25 , 19, 5248
3.5 , 19, 6825
2.75 , 19, 7088
10.5 , 19, 4199
2454 , 19, 19
3.75 , 20, 7981
11.5 , 20, 3514
9.75 , 20, 3428
9 , 20, 1289
1 , 20, 398
6 , 20, 5244
0.25 , 20, 9809
2465.25 , 20, 20
5 , 21, 7543
7.75 , 21, 100
9.25 , 21, 3153
2 , 21, 17630
7.25 , 21, 2797
11.75 , 21, 19038
12 , 21, 19808
5.75 , 21, 14504
10 , 21, 6773
1 , 21, 10150
10.25 , 21, 13789
6 , 21, 12205
2512 , 21, 21
3 , 22, 6971
5.75 , 22, 20226
11.5 , 22, 3479
12.25 , 22, 18589
11.25 , 22, 3145
5.25 , 22, 596
2473 , 22, 22
9 , 23, 3865
1 , 23, 5979
2434 , 23, 23
6.75 , 24, 19876
11.5 , 24, 20563
2.25 , 24, 5634
2444.5 , 24, 24
9 , 25, 7080
5 , 25, 6349
4.25 , 25, 9880
0.25 , 25, 16260
3 , 25, 15065
1.5 , 25, 7801
2447 , 25, 25
11.5 , 26, 2194
6.25 , 26, 23272
2441.75 , 26, 26
8 , 27, 2082
2 , 27, 28
2434 , 27, 27
8.5 , 28, 18716
2.75 , 28, 20171
11.75 , 28, 2283
3 , 28, 9017
3.25 , 28, 3847
10.25 , 28, 16547
11.75 , 28, 4930
2475.25 , 28, 28
7.75 , 29, 465
3.75 , 29, 18474
11.75 , 29, 1956
3.75 , 29, 18602
7.25 , 29, 13807
10 , 29, 17993
10.25 , 29, 5295
8.5 , 29, 16051
7.5 , 29, 23198
11.25 , 29, 7639
2505.75 , 29, 29
0.5 , 30, 1140
9.75 , 30, 20305
7.25 , 30, 4719
4.75 , 30, 665
2446.25 , 30, 30
4.5 , 31, 22709
3.5 , 31, 7004
6.75 , 31, 7671
4.5 , 31, 6856
4 , 31, 5833
4.75 , 31, 7438
1.25 , 31, 591
6.25 , 31, 22931
5.5 , 31, 19282
11.5 , 31, 19079
2.5 , 31, 16274
2479 , 31, 31
